;;;;;https://www.wildberries.ru/seller/32220?sort=popular&page=1&fbrand=19794;;;;;;;;;;;;;
;;;;;https://www.wildberries.ru/seller/koreanbutik;;;;;;;;;;;;;
"Product List
MYUNGIN COSMETICS CO., LTD.";;;;;;;;;;;;;;;;;;
NO.;Image;SKU No.;"SKU No.
(NEW)";Product Name (KOR);Product Name (ENG);TYPE;Volume;"MOQ QTY
(PCS/CT)";CT WEIGHT(kg);CT SIZE(cm); MSRP ;"SUPPLY PRICE
(-VAT)";UPDATED BARCODES;HS코드;REMARKS;;;
199;;CLF036;5C0057;팜스테이 시카 팜 네이쳐 솔루션 클렌징폼;FARMSTAY CICA FARM NATURE SOLUTION CLEANSING FOAM;CLEANSING ;180ml;100;23,5;54*32*41; ₩18 000 ; ₩2 640 ;8809480773228 ;3401.30.0000;16 ;;;
200;;MUP036;5C0203;팜스테이 펩타이드9 커버링 에센스 비비크림;FARMSTAY PEPTIDE9 COVERING ESSENCE B.B CREAM;MAKEUP;50g;100;8;59.5*28.5*17; ₩25 000 ; ₩4 150 ;8809639173336 ;3304.99.2000;;;;
201;;SCR050;5C0316;팜스테이 스네일 리바이탈라이징 모이스쳐 크림;FARMSTAY SNAIL REVITALIZING MOISTURE CREAM;CREAM;50ml;50;14;44*44*21.5; ₩50 000 ; ₩5 990 ;8809480773594 ;3304.99.1000;;;;
202;;SAM031;5C0257;팜스테이 골드 콜라겐 너리싱 앰플;FARMSTAY GOLD COLLAGEN NOURISHING AMPOULE;AMPOULE;35ml;100;19,2;43*30*25.5; ₩45 000 ; ₩7 320 ;8809595053666 ;3304.99.1000;;;;
203;;CLF038;5C0058;팜스테이 펩타이드9 베이킹파우더 포어스크럽;FARMSTAY PEPTIDE9 BAKING POWDER PORE SCRUB;CLEANSING ;7g*25;20;5;64.5*23*16; ₩15 000 ; ₩4 530 ;8809541199073 ;3401.30.0000;11 ;;;
204;;SPA012;5C0576;팜스테이 더마큐브 아크네 카밍 스팟패치;FARMSTAY DERMACUBE ACNE CALMING SPOT PATCH;PATCH;10pcs;100;3,7;39*34*18; ₩12 000 ; ₩2 770 ;8809541199264 ;3304.99.1000;;;;
205;;STO021;5C0703;팜스테이 시카팜 리제너레이팅 솔루션 토너;FARMSTAY CICA FARM REGENERATING SOLUTION TONER;TONER;200ml;50;17;58*30*21; ₩30 000 ; ₩6 260 ;8809635230637 ;3304.99.1000;;;;
206;;SEM018;5C0398;팜스테이 시카팜 리제너레이팅 솔루션 에멀젼;FARMSTAY CICA FARM REGENERATING SOLUTION EMULSION;EMULSION;200ml;50;17;58*30*21; ₩30 000 ; ₩6 260 ;8809635230644 ;3304.99.1000;;;;
207;;SCR052;5C0317;팜스테이 시카팜 리제너레이팅 솔루션 크림;FARMSTAY CICA FARM REGENERATING SOLUTION CREAM;CREAM;50ml;100;21,5;41.5*41.5*25; ₩30 000 ; ₩5 790 ;8809635230651 ;3304.99.1000;;;;
208;;CLF041;5C0059;팜스테이 시카팜 베이킹파우더 포어스크럽;FARMSTAY CICA FARM BAKING POWDER PORE SCRUB;CLEANSING ;7g*25;20;5;64.5*23*16; ₩15 000 ; ₩4 530 ;8809541199066 ;3401.30.0000;;;;
209;;SSC008;5C0599;팜스테이 시카 팜 네이쳐 솔루션 선 크림;FARMSTAY CICA FARM NATURE SOLUTION SUN CREAM;SUN CREAM;50g;100;8,8;64*34.5*17; ₩22 000 ; ₩4 390 ;8809639173442 ;3304.99.1000;;;;
210;;CLF042;5C0061;팜스테이 펩타이드9 슈퍼 바이탈라이징 클렌징폼;FARMSTAY PEPTIDE9 SUPER VITALIZING CLEANSING FOAM;CLEANSING ;180ml;100;24,4;54.5*33.5*40.5; ₩18 000 ; ₩2 770 ;8809480773662 ;3401.30.0000;;;;
211;;SEC015;5C0359;팜스테이 펩타이드9 슈퍼 바이탈라이징 아이크림;FARMSTAY PEPTIDE9 SUPER VITALIZING EYE CREAM;EYE CREAM;50ml;100;9,5;64.5*37.5*20; ₩25 000 ; ₩4 820 ;8809639173572 ;3304.99.1000;;;;
212;;STO028;5C0708;팜스테이 히아루론산 슈퍼 아쿠아 토너;FARMSTAY HYALURONIC ACID SUPER AQUA TONER;TONER;200ml;50;14,3;55.5*30.5*18.5; ₩15 000 ; ₩3 000 ;8809809800956 ;3304.99.1000;;;;
213;;SCR058;5C0319;팜스테이 히아루론산 슈퍼아쿠아 크림;FARMSTAY HYALURONIC ACID SUPER AQUA CREAM;CREAM;100ml;100;20;44*44*30; ₩20 000 ; ₩3 760 ;8809809800970 ;3304.99.1000;;;;
214;;SMS025-M;5C0527;팜스테이 리얼 올리브 에센스 마스크;FARMSTAY REAL OLIVE ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031880;3307.90.4000;;;;
215;;SMS026-M;5C0530;팜스테이 리얼 알로에베라 에센스 마스크 ;FARMSTAY REAL ALOEVERA ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031873;3307.90.4000;;;;
216;;SMS027-M;5C0533;팜스테이 티트리 에센스 마스크;FARMSTAY REAL TEA TREE ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031866;3307.90.4000;;;;
217;;SMS028;5C0535;팜스테이 마누카허니 에센스 마스크 ;FARMSTAY REAL MANUKA HONEY ESSENCE MASK ;MASK SHEET;23ml;600;19;51.5*27.5*38; ₩1 200 ; ₩190 ;8809809800369 ;3307.90.4000;;;;
218;;CLF043;5C0062;팜스테이 시카 팜 아크네 폼 클렌져 ; FARMSTAY CICA FARM ACNE FOAM CLEANSER;CLEANSING ;180ml;60;15,3;56*40.5*21.5; ₩20 000 ; ₩4 150 ;8809635231184 ;3401.30.0000;;;;
219;;STO031;5C0709;팜스테이 골드 콜라겐 너리싱 투인원 세럼 토너;FARMSTAY GOLD COLLAGEN NOURISHING 2 IN 1 SERUM TONER;TONER;130ml;50;18,5;45.5*30.5*22.5; ₩35 000 ; ₩9 050 ;8809595055394 ;3304.99.1000;;;;
220;;SEC018;5C0361;팜스테이 리얼 아보카도 뉴트리션 아이크림;FARMSTAY REAL AVOCADO NUTRITION EYE CREAM;EYE CREAM;40ml;100;6,3;42*27*17; ₩10 000 ; ₩1 840 ;8809674691734 ;3304.99.1000;53 ;;;
221;;SSC009;5C0600;팜스테이 데일리 유브이 프로텍트 선 스틱;FARMSTAY DAILY UV PROTECT SUN STICK;SUN CREAM;16g;100;5;38.5*28.5*12.5; ₩20 000 ; ₩4 460 ;8809595054335 ;3304.99.1000;;;;
222;;SMS029;5C0538;팜스테이 시카 팜 리제너레이팅 카밍 마스크;FARMSTAY CICA FARM REGENERATING CALMING MASK;MASK SHEET;25ml;20;8;48*29*25; ₩20 000 ; ₩4 730 ;8809783320242 ;3307.90.4000;;;;
223;;SMS030;5C0539;팜스테이 히아루론산 슈퍼 아쿠아 수딩 마스크;FARMSTAY HYALURONIC ACID SUPER AQUA SOOTHING MASK;MASK SHEET;25ml;20;8;48*29*25; ₩20 000 ; ₩4 990 ;8809783320228 ;3307.90.4000;;;;
224;;SMS032-M;5C0544;팜스테이 리얼 리치 에센스 마스크 ;FARMSTAY REAL LYCHEE ESSENCE MASK ;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031835;3307.90.4000;;;;
225;;SMS031-M;5C0541;팜스테이 리얼 당근 에센스 마스크 ;FARMSTAY REAL CARROT ESSENCE MASK ;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031842;3307.90.4000;;;;
226;;SSC010;5C0601;팜스테이 콜라겐 워터 풀 모이스트 선 크림;FARMSTAY COLLAGEN WATER FULL MOIST SUN CREAM;SUN CREAM;50g;100;9;65*34.5*16; ₩22 000 ; ₩4 390 ;8809639174234 ;3304.99.1000;;;;
227;;CLF046;5C0065;팜스테이 시카팜 카밍 클렌징 밤;FARMSTAY CICA FARM CALMING CLEANSING BALM;CLEANSING ;95ml;50;10;42*42*16; ₩24 000 ; ₩6 920 ;8809635231337 ;3401.30.0000;;;;
228;;CLF047;5C0066;팜스테이 콜라겐 워터 풀 모이스트 클렌징 밤;FARMSTAY COLLAGEN WATER FULL MOIST CLEANSING BALM;CLEANSING ;95ml;50;10;42*42*16; ₩24 000 ; ₩6 920 ;8809635231344 ;3401.30.0000;;;;
229;;SCR066;5C0323;팜스테이 티트리 바이옴 카밍 크림;FARMSTAY TEA TREE BIOME CALMING CREAM;CREAM;80ml;50;10,8;37*37*17; ₩42 000 ; ₩6 920 ;8809783321416 ;3304.99.1000;;;;
230;;STO032;5C0710;팜스테이 티트리 바이옴 카밍 토너;FARMSTAY TEA TREE BIOME CALMING TONER;TONER;200ml;40;12,6;54*23*20; ₩40 000 ; ₩6 920 ;8809783320655 ;3304.99.1000;;;;
231;;SEM024;5C0401;팜스테이 티트리 바이옴 카밍 에멀전;FARMSTAY TEA TREE BIOME CALMING EMULSION;EMULSION;200ml;40;12,5;44*29*19; ₩40 000 ; ₩6 920 ;8809783321409 ;3304.99.1000;;;;
232;;SEC019;5C0362;팜스테이 티트리 바이옴 카밍 아이크림;FARMSTAY TEA TREE BIOME CALMING EYE CREAM;EYE CREAM;50ml;100;9,2;37*34*35; ₩25 000 ; ₩4 150 ;8809783321423 ;3304.99.1000;3 ;;;
233;;CLF048;5C0067;팜스테이 티트리 바이옴 카밍 아크네 폼;FARMSTAY TEA TREE BIOME CALMING ACNE FOAM;CLEANSING ;180ml;60;15,8;54.5*39*22; ₩20 000 ; ₩4 150 ;8809783321898 ;3401.30.0000;14 ;;;
234;;CLF049;5C0068;팜스테이 티트리 바이옴 로우 피에이치 카밍 클렌저;FARMSTAY TEA TREE BIOME LOW pH CALMING CLEANSER;CLEANSING ;180ml;60;15,7;54*39*22; ₩20 000 ; ₩4 150 ;8809783321881 ;3401.30.0000;6 ;;;
235;;SAM036;5C0260;팜스테이 티트리 바이옴 카밍 앰플;FARMSTAY TEA TREE BIOME CALMING AMPOULE;AMPOULE;50ml;50;6,3;41*22*15; ₩40 000 ; ₩5 720 ;8809783322734 ;3304.99.1000;;;;
236;;STO034;5C0712;팜스테이 티트리 바이옴 카밍 토너 패드;FARMSTAY TEA TREE BIOME CALMING TONER PAD;TONER;140ml;50;14,3;44*44*18; ₩25 000 ; ₩6 390 ;8809783322765 ;3304.99.1000;1 ;;;
237;;ETC001;5C0115;팜스테이 시카 팜 카밍 멀티 밤;FARMSTAY  CICA FARM CALMING MULTI BALM;CREAM;10g;120;6;38*33*14; ₩25 000 ; ₩5 520 ;8809635231726 ;3304.99.1000;;;;
238;;EYE008;5C0123;팜스테이 콜라겐 아이래쉬 세럼;FARMSTAY COLLAGEN EYELASH SERUM;SERUM;9g;200;5,6;44*24*16; ₩13 000 ; ₩2 770 ;8809809801120 ;3304.99.1000;;;;
239;;SEC023;5C0369;팜스테이 리얼 아보카도 뉴트리션 롤링 아이세럼;FARMSTAY REAL AVOCADO NUTRITION ROLLING EYE SERUM;EYE SERUM;25ml;100;4,6;31*25*18; ₩20 000 ; ₩2 770 ;8809615882627 ;3304.99.1000;;;;
240;;SEC024;5C0372;팜스테이 알로에베라 수딩 롤링 아이세럼;FARMSTAY ALOEVERA SOOTHING ROLLING EYE SERUM;EYE SERUM;25ml;100;4,6;31*25*18; ₩20 000 ; ₩2 770 ;8809615882610 ;3304.99.1000;;;;
241;;SMS033;5C0546;팜스테이 티트리 바이옴 카밍 마스크;FARMSTAY TEA TREE BIOME CALMING MASK;MASK SHEET;25ml*10;20;8,3;55*25*25; ₩25 000 ; ₩5 790 ;8809783323748 ;3307.90.4000;;;;
242;;SCR073;5C0328;팜스테이 티트리 바이옴 카밍 워터 크림;FARMSTAY TEA TREE BIOME CALMING WATER CREAM;CREAM;80ml ;50;10,8;37*37*17; ₩42 000 ; ₩6 650 ;8809783325650 ;3304.99.1000;;;;
243;;SMS034-M;5C0549;팜스테이 리얼 블루베리 에센스 마스크;FARMSTAY REAL BLUEBERRY ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031828;3307.90.4000;;;;
244;;SMS035-M;5C0552;팜스테이 리얼 오트밀 에센스 마스크;FARMSTAY REAL OATMEAL ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031811;3307.90.4000;;;;
245;;SSE011;5C0613;팜스테이 티트리 바이옴 카밍 세럼;FARMSTAY TEA TREE BIOME CALMING SERUM;SERUM;50ml;50;6,5;22.5*22.5*27; ₩40 000 ; ₩6 650 ;8809783323755 ;3304.99.1000;;;;
246;;SCR072;5C0327;팜스테이 시카 팜 데일리 릴리프 크림 ;FARMSTAY CICA FARM DAILY RELIEF CREAM;CREAM;300ml;30;12;42*36.5*24.5; ₩30 000 ; ₩6 920 ;8809635231788 ;3304.99.1000;;;;
247;;SEC021;5C0364;팜스테이 히아루론산 슈퍼 아쿠아 아이크림;FARMSTAY HYALUROLIC ACID SUPER AQUA EYE CREAM;EYE CREAM;45ml;100;7,2;43*32*23; ₩10 000 ; ₩1 630 ;8809809801694 ;3304.99.1000;;;;
248;;SEC020;5C0363;팜스테이 시트러스 유자 바이탈라이징 아이크림;FARMSTAY CITRUS YUJA VITALIZING EYE CREAM;EYE CREAM;45ml;100;7;43*32*23; ₩10 000 ; ₩1 630 ;8809809801670 ;3304.99.1000;0 шт ;;;
249;;SCR074;5C0329;팜스테이 시트러스 유자 바이탈라이징 크림;FARMSTAY CITRUS YUJA VITALIZING CREAM;CREAM;100g;100;20,3;43*44*30; ₩20 000 ; ₩4 020 ;8809035144947 ;3304.99.1000;;;;
250;;SSE012;5C0614;팜스테이 시크러스 유자 바이탈라이징 세럼;FARMSTAY CITRUS YUJA VITALIZING SERUM;SERUM;100ml;100;16,5;53*53*17; ₩20 000 ; ₩3 200 ;8809674692182 ;3304.99.1000;;;;
251;;STO035;5C0713;팜스테이 시크러스 유자 바이탈라이징 토너;FARMSTAY CITRUS YUJA VITALIZING TONER;TONER;280ml;40;14;46*30*21; ₩10 000 ; ₩2 510 ;8809809802011 ;3304.99.1000;;;;
252;;SEM026;5C0403;팜스테이 시트러스 유자 바이탈라이징 에멀전;FARMSTAY CITRUS YUJA VITALIZING EMULSION;EMULSION;280ml;40;14;46*30*21; ₩10 000 ; ₩2 510 ;8809809802004 ;3304.99.1000;;;;
253;;SAM038;5C0262;팜스테이 시트러스 유자 바이탈라이징 앰플;FARMSTAY CITRUS YUJA VITALIZING AMPOULE;AMPOULE;250ml;40;14;38*31*26; ₩25 000 ; ₩4 860 ;8809674692199 ;3304.99.1000;49 шт ;;;
254;;SMS036;5C0554;팜스테이 시트러스 유자 바이탈라이징 마스크 시트;FARMSTAY CITRUS YUJA VITALIZING MASK SHEET;MASK SHEET;23ml*10;600;19;51.5*27.5*38; ₩1 200 ; ₩190 ;8809809802660 ;3307.90.4000;;;;
255;;CLF051;5C0070;팜스테이 시트러스 유자 바이탈라이징 폼 클렌징;FARMSTAY CITRUS YUJA VITALIZING FOAM CLEANSING;CLEANSING ;100ml;200;25;50.5*45*34; ₩10 000 ; ₩1 240 ;8809338560260 ;3401.30.0000;30 ;;;
256;;SMS037;5C0555;팜스테이 시카 팜 데일리 카밍 마스크;FARMSTAY CICA FARM DAYILY CALMING MASK;MASK SHEET;350g*30;16;8,3;48*28*18; ₩20 000 ; ₩6 320 ;8809823390785 ;3307.90.4000;;;;
257;;SMP012;5C0464;팜스테이 티트리 바이옴 카밍 슬리핑팩;FARMSTAY TEA TREE BIOME CALMING SLEEPING PACK;MASK SHEET;4ml*20;50;7;54*38*15; ₩20 000 ; ₩4 990 ;8809783326619 ;3307.90.4000;;;;
258;;SHD018;5C0435;팜스테이 오드 퍼퓸 핸드크림 로맨틱 머스크;FARMSTAY EAU DE PERFUME HAND CREAM ROMANTIC MUSK;HAND CREAM;100ml;200;21,8;48*38*34; ₩7 000 ; ₩960 ;8809884511198 ;3304.99.1000;;;;
259;;SHD019;5C0436;팜스테이 오드 퍼퓸 핸드크림 베리 블라썸;FARMSTAY EAU DE PERFUME HAND CREAM BERRY BLOSSOM;HAND CREAM;100ml;200;21,8;48*38*34; ₩7 000 ; ₩960 ;8809884511204 ;3304.99.1000;;;;
260;;SHD020;5C0437;팜스테이 오드 퍼퓸 핸드크림 웨딩 베일;FARMSTAY EAU DE PERFUME HAND CREAM WEDDING VEIL;HAND CREAM;100ml;200;21,8;48*38*34; ₩7 000 ; ₩960 ;8809884511211 ;3304.99.1000;;;;
261;;SHD021;5C0438;팜스테이 오드 퍼퓸 핸드크림 포레스트 문라이트;FARMSTAY EAU DE PERFUME HAND CREAM FOREST MOONLIGHT;HAND CREAM;100ml;200;21,8;48*38*34; ₩7 000 ; ₩960 ;8809884511228 ;3304.99.1000;;;;
262;;SHD022;5C0439;팜스테이 오드 퍼퓸 핸드크림 폴 인 코튼;FARMSTAY EAU DE PERFUME HAND CREAM FALL IN COTTON;HAND CREAM;100ml;200;21,8;48*38*34; ₩7 000 ; ₩960 ;8809884511235 ;3304.99.1000;;;;
263;;SMI014;5C0452;팜스테이 티트리 바이옴 카밍 미스트;FARMSTAY TEA TREE BIOME CALMING MIST;MIST;120ml;50;9;46*24*19; ₩25 000 ; ₩4 790 ;8809783327845 ;3304.99.1000;;;;
264;;SSC011;5C0602;팜스테이 리얼 아보카도 에센셜 선 크림;FARMSTAY REAL AVOCADO ESSENTIAL SUN CREAM;SUN CREAM;70g;100;10,5;65*35*17.5; ₩15 000 ; ₩2 860 ;8809809803025 ;3304.99.1000;;;;
265;;LIP017;5C0168;팜스테이 시트러스 유자 바이탈라이징 립밤;FARMSTAY CITRUS YUJA VITALIZING LIP BALM;LIP BALM;10g;300;7,4;40*32.5*23; ₩5 000 ; ₩1 470 ;8809035145975 ;3304.99.1000;9 ;;;
266;;SPL012;5C0588;팜스테이 시트러스 유자 바이탈라이징 필링젤;FARMSTAY CITRUS YUJA VITALIZING PEELING GEL;PEELING GEL;100ml;200;26,4;50.5*45*35; ₩10 000 ; ₩1 330 ;8809809803001 ;3304.99.1000;;;;
267;;SSC013;5C0604;팜스테이 티트리 바이옴 카밍 선크림;FARMSTAY TEA TREE BIOME CALMING SUN CREAM;SUN CREAM;50g;100;9;65*35*18; ₩25 000 ; ₩4 660 ;8809783327838 ;3304.99.1000;;;;
268;;SEC026;5C0375;팜스테이 시트러스 유자 바이탈라이징 롤링 아이세럼;FARMSTAY CITRUS YUJA VITALIZING ROLLING EYE SERUM;EYE SERUM;25g;100;5,6;37*31*20.5; ₩20 000 ; ₩2 770 ;8809674692465 ;3304.99.1000;;;;
269;;HTT015;5C0144;팜스테이 오드퍼퓸 아르간 헤어오일 화이트머스크;FARMSTAY EAU DE PERFUME ARGAN HAIR OIL WHITE MUSK;HAIR OIL;100ml;100;14; 55*33*17 ; ₩20 000 ; ₩4 530 ;8809035147610 ;3305.90.9000;;;;
270;;HTT016;5C0145;팜스테이 오드퍼퓸 아르간 헤어오일 로즈;FARMSTAY EAU DE PERFUME ARGAN HAIR OIL ROSE;HAIR OIL;100ml;100;14; 55*33*17 ; ₩20 000 ; ₩4 530 ;8809035147634 ;3305.90.9000;;;;
271;;SSC014;5C0605;팜스테이 티트리 바이옴 카밍 선 세럼;FARMSTAY TEA TREE BIOME CALMING SUN SERUM ;SUN SERUM;50ml;100;9,2; 54*37*16.5 ; ₩30 000 ; ₩6 390 ;8809783328910 ;3304.99.1000;;;;
272;;SCR076;5C0331;팜스테이 하이드레이팅 워터 글로우 크림;FARMSTAY HYDRATING WATER GLOW CRAM;CREAM;50g;50;11; 41*37*20 ; ₩45 000 ; ₩5 990 ;8809809803339 ;3304.99.1000;;;;
273;;SMI015;5C0453;팜스테이 시트러스 유자 바이탈라이징 모이스쳐 젤미스트;FARMSTAY CITRUS YUJA VITALIZING MOISTURE GEL MIST;MIST;120ml;50;8,6; 46*24*17 ; ₩8 000 ; ₩2 110 ;8809674692649 ;3304.99.1000;;;;
274;;SMS038-T2;5C0558;팜스테이 블랙스네일 & 펩타이드9 퍼펙트 크림 마스크;FARMSTAY BLACK SNAIL & PEPTIDE9 PERFECT CREAM MASK;MASK SHEET;23ml*10;20;6,9; 50.5*23.5*23.5 ; ₩20 000 ; ₩3 730 ;8809809803636 ;3307.90.4000;;;;
275;;HTT014;5C0143;팜스테이 아미노 클리닉 헤어 필러;FARMSTAY AMINO CLNIC HAIR FILLER;HAIR FILLER;200ml;50;14; 58*31*22 ; ₩25 000 ; ₩5 460 ;8809809802783 ;3304.99.1000;;;;
276;;SCR077;5C0332;팜스테이 하이드로 워터 밤 크림;FARMSTAY HYDRO WATER BOMB CREAM;CREAM;60ml;50;5,2; 47*32*17 ; ₩20 000 ; ₩3 200 ;8809632232587 ;3304.99.1000;;;;
277;;SES007;5C0416;팜스테이 비건 콤부차 크리미 에센스;FARMSTAY VEGAN KOMBUCHA CREAMY ESSENCE;ESSENCE;140ml;40;15,1; 46*30*28 ; ₩25 000 ; ₩6 260 ;8809783329863 ;3304.99.1000;;;;
278;;STO036;5C0714;팜스테이 카렌듈라 릴리프 토너;FARMSTAY CALENDULA RELIEF TONER;TONER;200ml;40;13; 44*29*21 ; ₩30 000 ; ₩6 120 ;8809783325919 ;3304.99.1000;;;;
279;;SEM027;5C0404;팜스테이 카렌듈라 릴리프 에멀젼;FARMSTAY CALENDULA RELIEF EMULSION;EMULSION;200ml;40;13; 44*29*21 ; ₩30 000 ; ₩6 120 ;8809783325926 ;3304.99.1000;3 ;;;
280;;SCR078;5C0333;팜스테이 카렌듈라 릴리프 크림;FARMSTAY CALENDULA RELIEF CREAM;CREAM;80ml;50;11; 36*36*17 ; ₩30 000 ; ₩5 990 ;8809783325933 ;3304.99.1000;;;;
281;;SEC027;5C0376;팜스테이 카렌듈라 릴리프 아이크림;FARMSTAY CALENDULA RELIEF EYE CREAM;EYE CREAM;50ml;100;9; 64*38*21 ; ₩20 000 ; ₩3 990 ;8809783327913 ;3304.99.1000;;;;
282;;SSE013;5C0615;팜스테이 카렌듈라 릴리프 세럼;FARMSTAY CALENDULA RELIEF SERUM;SERUM;50ml;50;7; 41*23*15 ; ₩30 000 ; ₩5 990 ;8809783327937 ;3304.99.1000;;;;
283;;CLF053;5C0072;팜스테이 카렌듈라 릴리프 클렌징폼;FARMSTAY CALENDULA RELIEF CLEANSING FOAM;CLEANSING ;180ml;60;15; 54*38.5*23 ; ₩20 000 ; ₩4 260 ;8809783327920 ;3401.30.0000;4 ;;;
284;;SMS039;5C0559;팜스테이 레티놀 리바이브 마스크;FARMSTAY RETINOL REVIVE MASK;MASK SHEET;25ml;600;22; 54.5*28*39.5 ; ₩1 500 ; ₩230 ;8809035146613 ;3307.90.4000;;;;
285;;SMS040;5C0560;팜스테이 에센셜 핸드 마스크;FARMSTAY ESSENTIAL HAND MASK;MASK SHEET;7g;240;8,1; 55*28.5*38.5 ; ₩3 000 ; ₩1 000 ;8809611150584 ;3307.90.4000;;;;
286;;SMS041;5C0561;팜스테이 에센셜 풋 마스크;FARMSTAY ESSENTIAL FOOT MASK;MASK SHEET;14g;240;12,5; 55*28.5*38.5 ; ₩3 000 ; ₩1 000 ;8809611150591 ;3307.90.4000;;;;
287;;SMS042;5C0562;팜스테이 에센셜 풋 필링 마스크;FARMSTAY ESSENTIAL FOOT PEELING MASK;MASK SHEET;13g;240;12; 55*28.5*38.5 ; ₩4 000 ; ₩1 530 ;8809418755746 ;3307.90.4000;;;;
288;;SST024;5C0661;팜스테이 레티놀 리바이브 스킨케어 4종세트;FARMSTAY RETINOL REVIVE SKIN CARE 4 SET;SET;-;12;14; 67*46*26 ; ₩80 000 ; ₩16 630 ;8809035143209 ;3304.99.1000;;;;
289;;SCR081;5C0337;팜스테이 레질리언스 스네일 크림;FARMSTAY RESILIENCE SNAIL CREAM;CREAM;80g;50;12; 37*38*20 ; ₩38 000 ; ₩6 920 ;8809595057879 ;3304.99.1000;;;;
290;;STO040;5C0718;팜스테이 레티놀 리바이브 토너 ;FARMSTAY RETINOL REVIVE TONER;TONER;200ml;40;11;48*32*18; ₩18 000 ; ₩3 730 ;8800241501012 ;3304.99.1000;;;;
291;;SEM029;5C0407;팜스테이 레티놀 리바이브 에멀전 ;FARMSTAY RETINOL REVIVE EMULSION;EMULSION;200ml;40;11;48*32*18; ₩18 000 ; ₩3 730 ;8800241501029 ;3304.99.1000;;;;
292;;SSE015;5C0617;팜스테이 레티놀 리바이브 세럼;FARMSTAY RETINOL REVIVE SERUM;SERUM;50ml;60;7;43*27*16; ₩22 000 ; ₩3 990 ;8800241501036 ;3304.99.1000;;;;
293;;SCR082;5C0338;팜스테이 레티놀 리바이브 크림;FARMSTAY RETINOL REVIVE CREAM;CREAM;100ml;60;11,8; 45.5*38.5*18 ; ₩22 000 ; ₩3 990 ;8800241500633 ;3304.99.1000;;;;
291;;SEC031;5C0379;팜스테이 레티놀 리바이브 아이크림;FARMSTAY RETINOL REVIVE EYE CREAM;EYE CREAM;50ml;100;9,3; 64*38*19 ; ₩20 000 ; ₩3 860 ;8800260030326 ;3304.99.1000;;;;
295;;STO039-T;5C0717;팜스테이 라이스 앤 비피다 브라이트닝 토너;FARMSTAY RICE & BIFIDA BRIGHTENING TONER;TONER;120ml;60;22,5;46*36*23; ₩22 000 ; ₩4 790 ;8809809805043 ;3304.99.1000;;;;
296;;SEM028-T;5C0406;팜스테이 라이스 앤 비피다 너리싱 에멀전;FARMSTAY RICE & BIFIDA NOURISHING EMULSION;EMULSION;120ml;60;22,5;46*36*23; ₩22 000 ; ₩4 790 ;8809809805012 ;3304.99.1000;;;;
297;;SCR079-T;5C0335;팜스테이 라이스 앤 비피다 컴플렉션 크림;FARMSTAY RICE & BIFIDA COMPLEXION CREAM;CREAM;55ml;60;16;43*43*15; ₩25 000 ; ₩4 790 ;8809809805029 ;3304.99.1000;;;;
298;;SSE014-T;5C0616;팜스테이 라이스 앤 비피다 글로잉 세럼;FARMSTAY RICE & BIFIDA GLOWING SERUM;SERUM;35ml;100;19;44*30*25; ₩25 000 ; ₩4 790 ;8809809805036 ;3304.99.1000;;;;
299;;SMS043;5C0563;팜스테이 라이스 앤 비피다 크림마스크;FARMSTAY RICE & BIFIDA CREAM MASK ;MASK SHEET;23ml*10;20;6,9;50.5*23.5*23.5; ₩20 000 ; ₩3 730 ;8809809805302 ;3307.90.4000;;;;
300;;SMS044;5C0564;팜스테이 라이스 앤 비피다 데일리 카밍 마스크;FARMSTAY RICE & BIFIDA DAILY CALMING MASK;MASK SHEET;350g*30;16;8,3;48.5*29*18; ₩22 000 ; ₩7 450 ;8800260030647 ;3307.90.4000;;;;
301;;SEC030-T;5C0378;팜스테이 라이스 앤 비피다 프리미엄 롤링 아이세럼;FARMSTAY RICE & BIFIDA PREMIUM ROLLING EYE SERUM;EYE SERUM;25ml;100;5,7;36*30*30; ₩20 000 ; ₩2 800 ;8800260030418 ;3304.99.1000;;;;
302;;SEC022-T;5C0368;팜스테이 레티놀 & 콜라겐 롤링 아이세럼 25ml;FARMSTAY RETINOL & COLLAGEN ROLLING EYESERUM 25ml;EYE SERUM;25ml;100;5,5;38*30*17.5; ₩20 000 ; ₩2 770 ;8809544631525 ;3304.99.1000;;;;
303;;SEC023-T;5C0371;팜스테이 비타민 & 콜라겐 롤링 아이세럼 25ml;FARMSTAY VITAMIN & COLLAGEN ROLLING EYESERUM 25ml;EYE SERUM;25ml;100;5,5;38*30*17.5; ₩20 000 ; ₩2 770 ;8809544631532 ;3304.99.1000;;;;
