Артикул продавца	Название	Артикул WB	Размер	Предмет	Бренд	Регион	Время доставки	Итого заказов, шт	Итого заказов по товарам локально, шт	Итого заказов по товарам не локально, шт	Итого заказы по товарам не локально, %	Заказы со склада WB локально, шт	Заказы со склада WB не локально, шт	Заказы со склада WB не локально, %	Заказы Маркетплейс локально, шт	Заказы Маркетплейс не локально, шт	Заказы Маркетплейс не локально, %	Остатки склад WB, шт	Остатки МП, шт
ROUND LAB VITA NIACINAMIDE DARK SPOT CREAM 50ml	Крем для лица с ниацинамидом от чёрных точек Корея	437845041	-	Кремы	round lab	Уральский	1д 19ч	30	18	12	40	18	12	40	0	0	0	0	0
ROUND LAB VITA NIACINAMIDE DARK SPOT CREAM 50ml	Крем для лица с ниацинамидом от чёрных точек Корея	437845041	-	Кремы	round lab	Центральный	1д 5ч	112	100	12	11	100	12	11	0	0	0	0	0
ROUND LAB VITA NIACINAMIDE DARK SPOT CREAM 50ml	Крем для лица с ниацинамидом от чёрных точек Корея	437845041	-	Кремы	round lab	Беларусь	2д 3ч	4	0	4	100	0	4	100	0	0	0	0	0
ROUND LAB VITA NIACINAMIDE DARK SPOT CREAM 50ml	Крем для лица с ниацинамидом от чёрных точек Корея	437845041	-	Кремы	round lab	Армения	5д 9ч	4	1	3	75	1	3	75	0	0	0	0	0
ROUND LAB VITA NIACINAMIDE DARK SPOT CREAM 50ml	Крем для лица с ниацинамидом от чёрных точек Корея	437845041	-	Кремы	round lab	Казахстан	3д 1ч	3	0	3	100	0	3	100	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Южный и Северо-Кавказский	2д 1ч	95	39	56	59	39	56	59	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Северо-Западный	2д 11ч	45	1	44	98	1	44	98	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Центральный	1д 12ч	122	92	30	25	92	30	25	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Дальневосточный и Сибирский	4д 6ч	29	0	29	100	0	29	100	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Уральский	2д 3ч	18	0	18	100	0	18	100	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Беларусь	2д 4ч	15	0	15	100	0	15	100	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Армения	7д 4ч	3	0	3	100	0	3	100	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Грузия	7д 0ч	2	0	2	100	0	2	100	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Казахстан	2д 1ч	2	0	2	100	0	2	100	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Приволжский	1д 7ч	46	44	2	4	44	2	4	0	0	0	0	0
COSRX AHA/BHA Clarifying Treatment Toner [150ml]	Мягкий тонер для лица с кислотами AHA BHA	207481714	-	Тоники	COSRX	Таджикистан	10д 19ч	1	0	1	100	0	1	100	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Беларусь	2д 15ч	42	0	42	100	0	42	100	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Приволжский	2д 8ч	61	21	40	66	21	40	66	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Центральный	1д 19ч	98	70	28	29	70	28	29	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Южный и Северо-Кавказский	2д 6ч	52	25	27	52	25	27	52	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Дальневосточный и Сибирский	4д 22ч	29	6	23	79	6	23	79	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Северо-Западный	2д 11ч	19	1	18	95	1	18	95	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Уральский	3д 1ч	22	4	18	82	4	18	82	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Казахстан	6д 4ч	3	0	3	100	0	3	100	0	0	0	0	0
dm7dm1	Дед Мороз под елку 35 см	48905926	-	Фигурки и статуэтки	Дед Мороз Фигурка	Армения	7д 17ч	2	0	2	100	0	2	100	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Центральный	1д 17ч	78	36	42	54	36	42	54	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Беларусь	3д 12ч	38	0	38	100	0	38	100	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Южный и Северо-Кавказский	2д 4ч	44	9	35	80	9	35	80	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Дальневосточный и Сибирский	4д 22ч	31	5	26	84	5	26	84	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Северо-Западный	2д 2ч	25	1	24	96	1	24	96	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Уральский	2д 4ч	24	4	20	83	4	20	83	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Приволжский	1д 12ч	54	47	7	13	47	7	13	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Казахстан	5д 8ч	6	1	5	83	1	5	83	0	0	0	0	0
dm7dm13	Дед Мороз под елку 35 см	103442522	-	Фигурки и статуэтки	Дед Мороз Фигурка	Армения	6д 23ч	2	0	2	100	0	2	100	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Дальневосточный и Сибирский	6д 0ч	76	1	75	99	1	75	99	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Северо-Западный	2д 11ч	45	0	45	100	0	45	100	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Центральный	1д 11ч	125	99	26	21	99	26	21	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Южный и Северо-Кавказский	1д 16ч	67	49	18	27	49	18	27	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Приволжский	1д 11ч	47	35	12	26	35	12	26	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Уральский	2д 0ч	16	6	10	63	6	10	63	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Беларусь	1д 20ч	9	0	9	100	0	9	100	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Казахстан	2д 16ч	2	0	2	100	0	2	100	0	0	0	0	0
I'm Sorry for My Skin Age Крем Capture Firming Enriched	Крем для лица увлажняющий	206122859	-	Кремы	I'm Sorry for My Skin	Армения	10д 5ч	1	0	1	100	0	1	100	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Дальневосточный и Сибирский	4д 18ч	60	4	56	93	4	56	93	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Южный и Северо-Кавказский	2д 0ч	67	24	43	64	24	43	64	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Приволжский	1д 17ч	52	18	34	65	18	34	65	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Северо-Западный	1д 21ч	22	0	22	100	0	22	100	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Уральский	2д 9ч	24	5	19	79	5	19	79	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Беларусь	1д 16ч	15	0	15	100	0	15	100	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Армения	5д 15ч	2	0	2	100	0	2	100	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Центральный	1д 5ч	98	96	2	2	96	2	2	0	0	0	1	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Грузия	21д 12ч	1	0	1	100	0	1	100	0	0	0	0	0
Lamp_white_26cm	Кольцевая лампа со штативом белая 26 см	198620596	-	Кольцевые лампы	SKL TECH	Казахстан	2д 13ч	2	1	1	50	1	1	50	0	0	0	0	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Дальневосточный и Сибирский	4д 9ч	83	2	81	98	2	81	98	0	0	0	0	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Северо-Западный	1д 8ч	73	46	27	37	46	27	37	0	0	0	50	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Уральский	1д 22ч	48	23	25	52	23	25	52	0	0	0	0	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Беларусь	1д 18ч	23	0	23	100	0	23	100	0	0	0	0	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Приволжский	1д 9ч	76	59	17	22	59	17	22	0	0	0	16	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Южный и Северо-Кавказский	1д 8ч	140	132	8	6	132	8	6	0	0	0	0	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Казахстан	3д 18ч	6	0	6	100	0	6	100	0	0	0	0	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Центральный	1д 1ч	278	275	3	1	275	3	1	0	0	0	84	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Грузия	7д 4ч	2	0	2	100	0	2	100	0	0	0	0	0
Manyo_Complex_Ampoule	Восстанавливающая сыворотка для лица с бифидобактериями	198147185	-	Сыворотки	manyo	Армения	10д 8ч	1	0	1	100	0	1	100	0	0	0	0	0
Enough 8 Peptide Full Cover Perfect Foundation 13 тон	Корейский тональный крем с пептидами 13 тон	170198738	-	Тональные кремы	ENOUGH	Дальневосточный и Сибирский	4д 16ч	82	1	81	99	1	81	99	0	0	0	0	0
Enough 8 Peptide Full Cover Perfect Foundation 13 тон	Корейский тональный крем с пептидами 13 тон	170198738	-	Тональные кремы	ENOUGH	Северо-Западный	2д 3ч	37	1	36	97	1	36	97	0	0	0	199	0
Enough 8 Peptide Full Cover Perfect Foundation 13 тон	Корейский тональный крем с пептидами 13 тон	170198738	-	Тональные кремы	ENOUGH	Беларусь	1д 16ч	24	0	24	100	0	24	100	0	0	0	0	0
Enough 8 Peptide Full Cover Perfect Foundation 13 тон	Корейский тональный крем с пептидами 13 тон	170198738	-	Тональные кремы	ENOUGH	Южный и Северо-Кавказский	1д 11ч	118	103	15	13	103	15	13	0	0	0	0	0
Enough 8 Peptide Full Cover Perfect Foundation 13 тон	Корейский тональный крем с пептидами 13 тон	170198738	-	Тональные кремы	ENOUGH	Приволжский	1д 12ч	82	70	12	15	70	12	15	0	0	0	137	0
Enough 8 Peptide Full Cover Perfect Foundation 13 тон	Корейский тональный крем с пептидами 13 тон	170198738	-	Тональные кремы	ENOUGH	Казахстан	3д 20ч	10	1	9	90	1	9	90	0	0	0	0	0
