Штрихкод,Бренд,Наименование,Объём,Код поставщика,Страна,Цена,Валюта,Единица цены,Кол-во в коробе,Базис поставки,Условия оплаты,Мин. партия,Срок годности,Дата прайса,Файл-источник,Примечание
8809210036517,JIGOTT,JIGOTT SNAIL REPARING CREAM,100ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210036500,JIGOTT,JIGOTT WHITENING ACTIVATED CREAM,100ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210036524,JIGOTT,JIGOTT COLLAGEN HEALING CREAM,100ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210034131,JIGOTT,JIGOTT GOAT MILK BRIGHTENING CREAM,70ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210034117,JIGOTT,JIGOTT POMEGRANATE SHINING CREAM,70ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210034124,JIGOTT,JIGOTT SNAIL LIFTING CREAM,70ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210034100,JIGOTT,JIGOTT ARGAN RICH CREAM,70ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210034094,JIGOTT,JIGOTT ALOE WATER BLUE CREAM,70ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210034087,JIGOTT,JIGOTT BIRD'S NEST FIRMING CREAM,70ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280252,JIGOTT,JIGOTT POTATO REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280177,JIGOTT,JIGOTT GREEN TEA REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280245,JIGOTT,JIGOTT CAMELLIA REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280214,JIGOTT,JIGOTT HONEY REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280238,JIGOTT,JIGOTT BLACK SNAIL REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280139,JIGOTT,JIGOTT VITAMIN REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280153,JIGOTT,JIGOTT POMEGRANATE REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280269,JIGOTT,JIGOTT ALOE REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280184,JIGOTT,JIGOTT LOTUS REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280146,JIGOTT,JIGOTT CUCUMBER REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280221,JIGOTT,JIGOTT PEARL REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280283,JIGOTT,JIGOTT CAVIAR REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280160,JIGOTT,JIGOTT COLLAGEN REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280191,JIGOTT,JIGOTT PLACENTA REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280276,JIGOTT,JIGOTT RED GINSENG REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280207,JIGOTT,JIGOTT HYALURONIC ACID REAL AMPOULE MASK,27ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280337,JIGOTT,JIGOTT LEMON DEEP CLEANSING WATER,530ml,KR_ge_global,KR,3922.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280351,JIGOTT,JIGOTT CUCUMBER DEEP CLEANSING WATER,530ml,KR_ge_global,KR,3922.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280368,JIGOTT,JIGOTT FRUIT MIX DEEP CLEANSING WATER,530ml,KR_ge_global,KR,3922.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281549,JIGOTT,JIGOTT NATURAL GREEN TEA FOAM CLEANSING,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281532,JIGOTT,JIGOTT NATURAL BLACK SNAIL FOAM CLEANSING,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281525,JIGOTT,JIGOTT NATURAL AQUA FOAM CLEANSING,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281563,JIGOTT,JIGOTT NATURAL ALOE FOAM CLEANSING,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281556,JIGOTT,JIGOTT NATURAL CHARCOAL FOAM CLEANSING,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280054,JIGOTT,JIGOTT PREMIUM FACIAL BLACK SNAIL PEELING GEL,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280061,JIGOTT,JIGOTT PREMIUM FACIAL RICE BRAN PEELING GEL,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280047,JIGOTT,JIGOTT PREMIUM FACIAL POMEGRANATE PEELING GEL,180ml,KR_ge_global,KR,2438.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280016,JIGOTT,JIGOTT BLACK SNAIL PURE CLEAN PEEL OFF PACK,180ml,KR_ge_global,KR,2120.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280092,JIGOTT,JIGOTT CAT`S EYE SUPER LASH MASCARA,12g,KR_ge_global,KR,1908.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280085,JIGOTT,JIGOTT CAT`S EYE POWER CURLING MASCARA,12g,KR_ge_global,KR,1908.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280108,JIGOTT,JIGOTT CAT`S EYE PERFECT VOLUME MASCARA,12g,KR_ge_global,KR,1908.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280481,JIGOTT,6. JIGOTT ROMANTIC KISS LIPSTICK (LOVELY PINK),3.5g,KR_ge_global,KR,2120.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280504,JIGOTT,7. JIGOTT ROMANTIC KISS LIPSTICK (SPRING PINK),3.5g,KR_ge_global,KR,2120.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280559,JIGOTT,JIGOTT NATURAL TWO WAY CAKE(NUDE BEIGE) 21,12g,KR_ge_global,KR,3710.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280566,JIGOTT,JIGOTT NATURAL TWO WAY CAKE(NATURAL BEIGE) 23,12g,KR_ge_global,KR,3710.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210030430,JIGOTT,JIGOTT ALOE SUN PROTECT B.B CREAM SPF41 PA++,50ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210037187,JIGOTT,JIGOTT SUN PROTECT B.B CREAM SPF41 PA++,50ml,KR_ge_global,KR,2650.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280986,JIGOTT,JIGOTT WHITENING UV SUN BLOCK CREAM SPF50 PA+++,70ml,KR_ge_global,KR,2226.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280979,JIGOTT,JIGOTT SNAIL UV SUN BLOCK CREAM SPF50 PA+++,70ml,KR_ge_global,KR,2226.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280795,JIGOTT,JIGOTT REAL MOISTURE MANGO HAND CREAM,100ml,KR_ge_global,KR,848.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280788,JIGOTT,JIGOTT REAL MOISTURE POMEGRANATE HAND CREAM,100ml,KR_ge_global,KR,848.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280764,JIGOTT,JIGOTT REAL MOISTURE SNAIL HAND CREAM,100ml,KR_ge_global,KR,848.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280771,JIGOTT,JIGOTT REAL MOISTURE ARGAN OIL HAND CREAM,100ml,KR_ge_global,KR,848.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281570,JIGOTT,JIGOTT SNAIL MOISTURE FOOT CREAM,100ml,KR_ge_global,KR,954.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281587,JIGOTT,JIGOTT SNAIL REAL MOISTURE HAND&FOOT CREAM SET,HAND 100ml FOOT 100ml,KR_ge_global,KR,1802.0,KRW,за набор,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,"день в дате не указан; набор, число штук не указано"
8809541280115,JIGOTT,JIGOTT CLEAN&MOISTURIZING FOOT PACK,15g*2ea,KR_ge_global,KR,1696.0,KRW,за набор,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан; набор 2 шт
8809541281198,JIGOTT,JIGOTT MOISTURE HOMME SKIN,150ml,KR_ge_global,KR,2862.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281204,JIGOTT,JIGOTT MOISTURE HOMME LOTION,150ml,KR_ge_global,KR,2862.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281181,JIGOTT,JIGOTT MOISTURE HOMME SKIN CARE 2SET,skin 150ml lotion 150ml skin sample 30ml lotion sample 30ml,KR_ge_global,KR,7526.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281273,JIGOTT,JIGOTT WELL-BEING GREEN TEA HOMME SKIN CARE 2SET,skin 150ml lotion 150ml skin sample 30ml lotion sample 30ml,KR_ge_global,KR,7526.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809344971333,JIGOTT,FACIS ALL-IN-ONE BLACK SNAIL CREAM,100ml,KR_ge_global,KR,6784.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809344971340,JIGOTT,FACIS ALL-IN-ONE PEARL BRIGHTENING CREAM,100ml,KR_ge_global,KR,6784.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281044,JIGOTT,DAANDAN BIT ROYAL PREMIUM SNAIL 3SET,skin 150ml lotion 150ml cream 50ml skin sample 30ml lotion sample 30ml,KR_ge_global,KR,14840.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281082,JIGOTT,DAANDAN BIT PREMIUM HANBANG 3SET,skin 150ml lotion 150ml cream 50ml skin sample 30ml lotion sample 30ml,KR_ge_global,KR,14840.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281006,JIGOTT,DAANDAN BIT PREMIUM RED GINSENG 3SET,skin 150ml lotion 150ml cream 50ml skin sample 30ml lotion sample 30ml,KR_ge_global,KR,15476.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281129,JIGOTT,DAANDANBIT SNAIL EYE CREAM,50ml,KR_ge_global,KR,4452.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281136,JIGOTT,DAANDANBIT SNAIL FIRMING CREAM,50ml,KR_ge_global,KR,4452.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281105,JIGOTT,DAANDANBIT BOYUN EYE EREAM,50ml,KR_ge_global,KR,4452.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281112,JIGOTT,DAANDANBIT BOYUN FIRMING CREAM,50ml,KR_ge_global,KR,4452.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210030386,JIGOTT,ZENZIA COLLAGEN AMPOULE CREAM,70ml,KR_ge_global,KR,3710.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210030393,JIGOTT,ZENZIA PLACENTA AMPOULE CREAM,70ml,KR_ge_global,KR,3710.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809210030409,JIGOTT,ZENZIA HYALURONIC ACID AMPOULE CREAM,70ml,KR_ge_global,KR,3710.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280573,JIGOTT,DORIS CALAMANSI REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280597,JIGOTT,DORIS GREEN TEA REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280634,JIGOTT,DORIS HONEY REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280665,JIGOTT,DORIS SNAIL REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280580,JIGOTT,DORIS ALOE REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280603,JIGOTT,DORIS CUCUMBER REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280658,JIGOTT,DORIS PEARL REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280610,JIGOTT,DORIS CAVIAR REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280627,JIGOTT,DORIS COLLAGEN REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541280641,JIGOTT,DORIS HYALURONIC ACID REAL ESSENCE MASK,25ml,KR_ge_global,KR,212.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809541281297,JIGOTT,YEROKJINSU HANBANG 3SET,skin 150ml lotion 150ml cream 50ml skin sample 30ml lotion sampie 30ml,KR_ge_global,KR,11766.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-07-01,ge_global_Jigott_2607.xlsx,день в дате не указан
8809409345758,MEDIPEEL,MEDIPEEL 24K GOLD SNAIL REPAIR CREAM,50g,KR_ge_global,KR,11130.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941827323,MEDIPEEL,MEDIPEEL 24K GOLD SNAIL REPAIR CREAM,50g,KR_ge_global,KR,11130.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409340548,MEDIPEEL,MEDIPEEL 24K GOLD SNAIL REPAIR EYE CREAM,40ml,KR_ge_global,KR,9010.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941826159,MEDIPEEL,MEDIPEEL EGF SCALING MOISTURE FOOT CREAM 2.0,130g,KR_ge_global,KR,7632.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941827156,MEDIPEEL,MEDIPEEL EGF SCALING MOISTURE FOOT CREAM 2.0,130g,KR_ge_global,KR,7632.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941822694,MEDIPEEL,MEDI-PEEL EGF SCALING MOISTURE FOOT SHAMPOO,200ml,KR_ge_global,KR,8268.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409340944,MEDIPEEL,MEDIPEEL GREEN CICA COLLAGEN CLEAR GEL CLEANSER 2.0,300ml,KR_ge_global,KR,8162.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941820270,MEDIPEEL,MEDIPEEL GREEN CICA COLLAGEN CLEAR GEL CLEANSER 2.0,120ml,KR_ge_global,KR,4982.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941823691,MEDIPEEL,MEDIPEEL CICA COOLING CALMING PAD 2X,50매,KR_ge_global,KR,5724.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941823158,MEDIPEEL,MEDIPEEL BIO INTENSE GLUTATHIONE WHITE AMPOULE 2.0,30ml,KR_ge_global,KR,8162.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941826708,MEDIPEEL,MEDIPEEL BIO INTENSE GLUTATHIONE WHITE AMPOULE 2.0,30ml,KR_ge_global,KR,8162.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409347233,MEDIPEEL,MEDIPEEL GLUTAHIONE MULTI CARE KIT,"30ml, 50g, 30ml, 30ml",KR_ge_global,KR,17384.0,KRW,за набор,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,"день в дате не указан; набор, число штук не указано"
8809409347462,MEDIPEEL,MEDIPEEL BIO INTENSE GLUTATHIONE WHITE CREAM,50g,KR_ge_global,KR,9010.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941827538,MEDIPEEL,MEDIPEEL BIO INTENSE GLUTATHIONE WHITE CREAM,50g,KR_ge_global,KR,9010.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409348315,MEDIPEEL,MEDIPEEL BIO INTENSE GLUTATHIONE WHITE SILKY TONER,180ml,KR_ge_global,KR,8798.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941820676,MEDIPEEL,MEDIPEEL GLUTATHIONE HYAL AQUA FOAMING GEL,150ml,KR_ge_global,KR,8374.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409347776,MEDIPEEL,MEDIPEEL MICRO TEA POWDER CLEANSER,70g,KR_ge_global,KR,7950.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941826425,MEDIPEEL,MEDIPEEL MICRO TEA POWDER CLEANSER,70g,KR_ge_global,KR,7950.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409349534,MEDIPEEL,MEDI-PEEL RED LACTO COLLAGEN PORE LIFTING MASK,30mlx10ea,KR_ge_global,KR,8692.0,KRW,за набор,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан; набор 10 шт
8809409340289,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN EYE PATCH.,1.6g(60pcs),KR_ge_global,KR,10812.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941827118,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN EYE PATCH.,1.6g(60pcs),KR_ge_global,KR,10812.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409342504,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN WRAPPING MASK,70ml,KR_ge_global,KR,16112.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN WRAPPING MASK,70ml,KR_ge_global,KR,16112.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409340975,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN CLEAR FOAM CLEANSER 2.0,300ml,KR_ge_global,KR,9646.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941822328,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN SOOTHING ESSENCE TONER,200ml,KR_ge_global,KR,12296.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941822335,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN TIGHTENING AMPOULE,50ml,KR_ge_global,KR,11766.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941822342,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN BARRIER CREAM,80ml,KR_ge_global,KR,10706.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941827347,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN BARRIER CREAM,80ml,KR_ge_global,KR,10706.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941821734,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN CLEANSING OIL 2.0,200ml,KR_ge_global,KR,13356.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941826609,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN CLEANSING OIL 2.0,200ml,KR_ge_global,KR,13356.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809409348407,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN CLEANSING BALM,100ml,KR_ge_global,KR,11342.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
8809941824230,MEDIPEEL,MEDIPEEL RED LACTO COLLAGEN HYDRO GEL CREAM,80ml,KR_ge_global,KR,10494.0,KRW,за шт,,EXW,уточнить,уточнить,,2026-08-01,ge_global_Medipeel_2608.xlsx,день в дате не указан
